ts,participant_id,worker_id,completion_code,phase,group,assign_index,assign_source,trial_index,stimulus_id,target_char,response_char,correct,modality,family,condition,gate_ms,progress_pct,is_filler,check_kind,is_catch,n_choices,rt_ms,actual_ms,actual_frames,actual_s,progress_source,base_anim_ms,ua,dpr,screen,touch,refresh_hz,audio_device,resume_count,resume_gap_s,version,config_version,is_test,q_set,replays
1787381962788,kurihara-pilot2,kurihara-pilot2,6NGSZVBV3XFC,calib,aprime,11,cache,9,aprime|が|reveal|calib|full,が,が,TRUE,transfer_visual,reveal,calib,,34,FALSE,,FALSE,68,1448,208,25,0.332,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1352x878,FALSE,121,,0,0,3.6,prov-2026-08-21,TRUE,transfer,0
1787533155945,kurihara-pilot2,kurihara-pilot2,JQZXHZCDN627,calib,aprime,11,cache,9,aprime|あ|wipe|calib|full,あ,あ,TRUE,transfer_visual,wipe,calib,,100,FALSE,,FALSE,68,1284,950,73,1,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1512x982,FALSE,123,,0,0,3.8,prov-2026-08-23,TRUE,transfer,0
1787381965413,kurihara-pilot2,kurihara-pilot2,6NGSZVBV3XFC,calib,aprime,11,cache,10,aprime|つ|fade|calib|full,つ,つ,TRUE,transfer_visual,fade,calib,,70,FALSE,,FALSE,68,1047,700,84,0.692,linear,1000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1352x878,FALSE,121,,0,0,3.6,prov-2026-08-21,TRUE,transfer,0
1787533159555,kurihara-pilot2,kurihara-pilot2,JQZXHZCDN627,calib,aprime,11,cache,10,aprime|ぱ|blur|calib|full,ぱ,ぱ,TRUE,transfer_visual,blur,calib,,6,FALSE,,FALSE,68,1722,42,5,0.055,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1512x982,FALSE,123,,0,0,3.8,prov-2026-08-23,TRUE,transfer,0
1787381968429,kurihara-pilot2,kurihara-pilot2,6NGSZVBV3XFC,calib,aprime,11,cache,11,aprime|ま|reveal|calib|full,ま,ま,TRUE,transfer_visual,reveal,calib,,22,FALSE,,FALSE,68,1180,133,16,0.209,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1352x878,FALSE,121,,0,0,3.6,prov-2026-08-21,TRUE,transfer,0
1787533162757,kurihara-pilot2,kurihara-pilot2,JQZXHZCDN627,calib,aprime,11,cache,11,aprime|ぱ|blur|calib|full,ぱ,ぱ,TRUE,transfer_visual,blur,calib,,100,FALSE,,FALSE,68,1397,951,73,1,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1512x982,FALSE,123,,0,0,3.8,prov-2026-08-23,TRUE,transfer,0
1787381973107,kurihara-pilot2,kurihara-pilot2,6NGSZVBV3XFC,calib,aprime,11,cache,12,aprime|が|reveal|calib|full,が,が,TRUE,transfer_visual,reveal,calib,,22,FALSE,,FALSE,68,2823,133,16,0.208,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1352x878,FALSE,121,,0,0,3.6,prov-2026-08-21,TRUE,transfer,0
1787533165553,kurihara-pilot2,kurihara-pilot2,JQZXHZCDN627,calib,aprime,11,cache,12,aprime|か|fade|calib|full,か,か,TRUE,transfer_visual,fade,calib,,100,FALSE,full,TRUE,68,922,952,73,1,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1512x982,FALSE,123,,0,0,3.8,prov-2026-08-23,TRUE,transfer,0
1787381976487,kurihara-pilot2,kurihara-pilot2,6NGSZVBV3XFC,calib,aprime,11,cache,13,aprime|か|fade|calib|full,か,か,TRUE,transfer_visual,fade,calib,,13,FALSE,,FALSE,68,1605,133,16,0.125,linear,1000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1352x878,FALSE,121,,0,0,3.6,prov-2026-08-21,TRUE,transfer,0
1787533168782,kurihara-pilot2,kurihara-pilot2,JQZXHZCDN627,calib,aprime,11,cache,13,aprime|だ|wipe|calib|full,だ,た,FALSE,transfer_visual,wipe,calib,,50,TRUE,,FALSE,68,1564,300,36,0.485,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1512x982,FALSE,123,,0,0,3.8,prov-2026-08-23,TRUE,transfer,0
1787381979353,kurihara-pilot2,kurihara-pilot2,6NGSZVBV3XFC,calib,aprime,11,cache,14,aprime|つ|fade|calib|full,つ,つ,TRUE,transfer_visual,fade,calib,,6,FALSE,,FALSE,68,1171,66,8,0.058,linear,1000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1352x878,FALSE,121,,0,0,3.6,prov-2026-08-21,TRUE,transfer,0
1787533171696,kurihara-pilot2,kurihara-pilot2,JQZXHZCDN627,calib,aprime,11,cache,14,aprime|が|reveal|calib|full,が,が,TRUE,transfer_visual,reveal,calib,,34,FALSE,,FALSE,68,1214,208,31,0.333,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1512x982,FALSE,123,,0,0,3.8,prov-2026-08-23,TRUE,transfer,0
1787381982128,kurihara-pilot2,kurihara-pilot2,6NGSZVBV3XFC,calib,aprime,11,cache,15,aprime|か|fade|calib|full,か,か,TRUE,transfer_visual,fade,calib,,13,FALSE,,FALSE,68,1048,83,10,0.125,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1352x878,FALSE,121,,0,0,3.6,prov-2026-08-21,TRUE,transfer,0
1787533174678,kurihara-pilot2,kurihara-pilot2,JQZXHZCDN627,calib,aprime,11,cache,15,aprime|え|fade|calib|full,え,え,TRUE,transfer_visual,fade,calib,,70,TRUE,,FALSE,68,1255,700,84,0.692,linear,1000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1512x982,FALSE,123,,0,0,3.8,prov-2026-08-23,TRUE,transfer,0
1787381985028,kurihara-pilot2,kurihara-pilot2,6NGSZVBV3XFC,calib,aprime,11,cache,16,aprime|て|fade|calib|full,て,て,TRUE,transfer_visual,fade,calib,,70,TRUE,,FALSE,68,1263,700,84,0.692,linear,1000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1352x878,FALSE,121,,0,0,3.6,prov-2026-08-21,TRUE,transfer,0
1787533178761,kurihara-pilot2,kurihara-pilot2,JQZXHZCDN627,calib,aprime,11,cache,16,aprime|ご|reveal|calib|full,ご,ご,TRUE,transfer_visual,reveal,calib,,34,TRUE,,FALSE,68,2305,208,25,0.333,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1512x982,FALSE,123,,0,0,3.8,prov-2026-08-23,TRUE,transfer,0
1787381988661,kurihara-pilot2,kurihara-pilot2,6NGSZVBV3XFC,calib,aprime,11,cache,17,aprime|あ|wipe|calib|full,あ,あ,TRUE,transfer_visual,wipe,calib,,100,FALSE,full,TRUE,68,1663,952,73,1,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1352x878,FALSE,121,,0,0,3.6,prov-2026-08-21,TRUE,transfer,0
1787533181769,kurihara-pilot2,kurihara-pilot2,JQZXHZCDN627,calib,aprime,11,cache,17,aprime|あ|wipe|calib|full,あ,あ,TRUE,transfer_visual,wipe,calib,,50,FALSE,,FALSE,68,1088,301,36,0.487,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1512x982,FALSE,123,,0,0,3.8,prov-2026-08-23,TRUE,transfer,0
1787381992230,kurihara-pilot2,kurihara-pilot2,6NGSZVBV3XFC,calib,aprime,11,cache,18,aprime|へ|blur|calib|full,へ,へ,TRUE,transfer_visual,blur,calib,,13,TRUE,,FALSE,68,2038,83,10,0.127,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1352x878,FALSE,121,,0,0,3.6,prov-2026-08-21,TRUE,transfer,0
1787533184827,kurihara-pilot2,kurihara-pilot2,JQZXHZCDN627,calib,aprime,11,cache,18,aprime|ざ|wipe|calib|full,ざ,か,FALSE,transfer_visual,wipe,calib,,6,TRUE,,FALSE,68,1319,42,5,0.055,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1512x982,FALSE,123,,0,0,3.8,prov-2026-08-23,TRUE,transfer,0
1787381997403,kurihara-pilot2,kurihara-pilot2,6NGSZVBV3XFC,calib,aprime,11,cache,19,aprime|あ|wipe|calib|full,あ,な,FALSE,transfer_visual,wipe,calib,,50,FALSE,,FALSE,68,3241,301,36,0.488,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1352x878,FALSE,121,,0,0,3.6,prov-2026-08-21,TRUE,transfer,0
1787533187836,kurihara-pilot2,kurihara-pilot2,JQZXHZCDN627,calib,aprime,11,cache,19,aprime|あ|wipe|calib|full,あ,あ,TRUE,transfer_visual,wipe,calib,,34,FALSE,,FALSE,68,1298,208,25,0.333,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1512x982,FALSE,123,,0,0,3.8,prov-2026-08-23,TRUE,transfer,0
1787382000032,kurihara-pilot2,kurihara-pilot2,6NGSZVBV3XFC,calib,aprime,11,cache,20,aprime|つ|fade|calib|full,つ,つ,TRUE,transfer_visual,fade,calib,,34,FALSE,,FALSE,68,996,342,41,0.334,linear,1000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1352x878,FALSE,121,,0,0,3.6,prov-2026-08-21,TRUE,transfer,0
1787533191070,kurihara-pilot2,kurihara-pilot2,JQZXHZCDN627,calib,aprime,11,cache,20,aprime|ら|blur|calib|full,ら,ら,TRUE,transfer_visual,blur,calib,,34,FALSE,,FALSE,68,1254,208,25,0.335,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1512x982,FALSE,123,,0,0,3.8,prov-2026-08-23,TRUE,transfer,0
1787382003028,kurihara-pilot2,kurihara-pilot2,6NGSZVBV3XFC,calib,aprime,11,cache,21,aprime|も|fade|calib|full,も,も,TRUE,transfer_visual,fade,calib,,22,TRUE,,FALSE,68,1288,133,16,0.207,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1352x878,FALSE,121,,0,0,3.6,prov-2026-08-21,TRUE,transfer,0
1787533193921,kurihara-pilot2,kurihara-pilot2,JQZXHZCDN627,calib,aprime,11,cache,21,aprime|つ|fade|calib|full,つ,つ,TRUE,transfer_visual,fade,calib,,100,FALSE,,FALSE,68,1089,1352,121,1,linear,1000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1512x982,FALSE,123,,0,0,3.8,prov-2026-08-23,TRUE,transfer,0
1787382005719,kurihara-pilot2,kurihara-pilot2,6NGSZVBV3XFC,calib,aprime,11,cache,22,aprime|が|reveal|calib|full,が,が,TRUE,transfer_visual,reveal,calib,,13,FALSE,,FALSE,68,1163,83,10,0.124,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1352x878,FALSE,121,,0,0,3.6,prov-2026-08-21,TRUE,transfer,0
1787533196836,kurihara-pilot2,kurihara-pilot2,JQZXHZCDN627,calib,aprime,11,cache,22,aprime|か|fade|calib|full,か,か,TRUE,transfer_visual,fade,calib,,22,FALSE,,FALSE,68,1061,225,27,0.217,linear,1000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1512x982,FALSE,123,,0,0,3.8,prov-2026-08-23,TRUE,transfer,0
1787382010854,kurihara-pilot2,kurihara-pilot2,6NGSZVBV3XFC,calib,aprime,11,cache,23,aprime|あ|wipe|calib|full,あ,ふ,FALSE,transfer_visual,wipe,calib,,3,FALSE,floor,FALSE,68,2454,26,3,0.029,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1352x878,FALSE,121,,0,0,3.6,prov-2026-08-21,TRUE,transfer,0
1787533200086,kurihara-pilot2,kurihara-pilot2,JQZXHZCDN627,calib,aprime,11,cache,23,aprime|ぐ|reveal|calib|full,ぐ,ぐ,TRUE,transfer_visual,reveal,calib,,70,TRUE,,FALSE,68,1532,425,51,0.694,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1512x982,FALSE,123,,0,0,3.8,prov-2026-08-23,TRUE,transfer,0
1787382013619,kurihara-pilot2,kurihara-pilot2,6NGSZVBV3XFC,calib,aprime,11,cache,24,aprime|つ|fade|calib|full,つ,つ,TRUE,transfer_visual,fade,calib,,100,FALSE,,FALSE,68,1030,1350,121,1,linear,1000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1352x878,FALSE,121,,0,0,3.6,prov-2026-08-21,TRUE,transfer,0
1787533203115,kurihara-pilot2,kurihara-pilot2,JQZXHZCDN627,calib,aprime,11,cache,24,aprime|あ|wipe|calib|full,あ,あ,TRUE,transfer_visual,wipe,calib,,3,FALSE,,FALSE,68,1389,25,3,0.028,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1512x982,FALSE,123,,0,0,3.8,prov-2026-08-23,TRUE,transfer,0
1787382018186,kurihara-pilot2,kurihara-pilot2,6NGSZVBV3XFC,calib,aprime,11,cache,25,aprime|ぶ|wipe|calib|full,ぶ,て,FALSE,transfer_visual,wipe,calib,,6,TRUE,,FALSE,68,2655,42,5,0.056,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1352x878,FALSE,121,,0,0,3.6,prov-2026-08-21,TRUE,transfer,0
1787533206040,kurihara-pilot2,kurihara-pilot2,JQZXHZCDN627,calib,aprime,11,cache,25,aprime|ぱ|blur|calib|full,ぱ,ぱ,TRUE,transfer_visual,blur,calib,,13,FALSE,,FALSE,68,1166,83,10,0.125,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1512x982,FALSE,123,,0,0,3.8,prov-2026-08-23,TRUE,transfer,0
1787382021635,kurihara-pilot2,kurihara-pilot2,6NGSZVBV3XFC,calib,aprime,11,cache,26,aprime|ら|blur|calib|full,ら,ら,TRUE,transfer_visual,blur,calib,,100,FALSE,full,TRUE,68,1751,951,73,1,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1352x878,FALSE,121,,0,0,3.6,prov-2026-08-21,TRUE,transfer,0
1787533208707,kurihara-pilot2,kurihara-pilot2,JQZXHZCDN627,calib,aprime,11,cache,26,aprime|か|fade|calib|full,か,か,TRUE,transfer_visual,fade,calib,,70,FALSE,,FALSE,68,1000,425,51,0.695,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1512x982,FALSE,123,,0,0,3.8,prov-2026-08-23,TRUE,transfer,0
1787382026552,kurihara-pilot2,kurihara-pilot2,6NGSZVBV3XFC,calib,aprime,11,cache,27,aprime|む|wipe|calib|full,む,あ,FALSE,transfer_visual,wipe,calib,,13,TRUE,,FALSE,68,2979,83,10,0.125,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1352x878,FALSE,121,,0,0,3.6,prov-2026-08-21,TRUE,transfer,0
1787533212582,kurihara-pilot2,kurihara-pilot2,JQZXHZCDN627,calib,aprime,11,cache,27,aprime|ぞ|blur|calib|full,ぞ,ぞ,TRUE,transfer_visual,blur,calib,,22,TRUE,,FALSE,68,1532,133,16,0.208,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1512x982,FALSE,123,,0,0,3.8,prov-2026-08-23,TRUE,transfer,0
1787382029970,kurihara-pilot2,kurihara-pilot2,6NGSZVBV3XFC,calib,aprime,11,cache,28,aprime|し|wipe|calib|full,し,し,TRUE,transfer_visual,wipe,calib,,50,FALSE,,FALSE,68,1413,307,37,0.499,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1352x878,FALSE,121,,0,0,3.6,prov-2026-08-21,TRUE,transfer,0
1787533215480,kurihara-pilot2,kurihara-pilot2,JQZXHZCDN627,calib,aprime,11,cache,28,aprime|ひ|reveal|calib|full,ひ,ひ,TRUE,transfer_visual,reveal,calib,,100,TRUE,,FALSE,68,1305,951,73,1,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1512x982,FALSE,123,,0,0,3.8,prov-2026-08-23,TRUE,transfer,0
1787382032769,kurihara-pilot2,kurihara-pilot2,6NGSZVBV3XFC,calib,aprime,11,cache,29,aprime|し|wipe|calib|full,し,し,TRUE,transfer_visual,wipe,calib,,70,FALSE,,FALSE,68,1197,424,51,0.693,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1352x878,FALSE,121,,0,0,3.6,prov-2026-08-21,TRUE,transfer,0
1787533218682,kurihara-pilot2,kurihara-pilot2,JQZXHZCDN627,calib,aprime,11,cache,29,aprime|ら|blur|calib|full,ら,ら,TRUE,transfer_visual,blur,calib,,3,FALSE,,FALSE,68,1315,25,3,0.028,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1512x982,FALSE,123,,0,0,3.8,prov-2026-08-23,TRUE,transfer,0
1787382035876,kurihara-pilot2,kurihara-pilot2,6NGSZVBV3XFC,calib,aprime,11,cache,30,aprime|が|reveal|calib|full,が,が,TRUE,transfer_visual,reveal,calib,,100,FALSE,,FALSE,68,1229,950,73,1,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1352x878,FALSE,121,,0,0,3.6,prov-2026-08-21,TRUE,transfer,0
1787533223448,kurihara-pilot2,kurihara-pilot2,JQZXHZCDN627,calib,aprime,11,cache,30,aprime|し|wipe|calib|full,し,は,FALSE,transfer_visual,wipe,calib,,3,FALSE,,FALSE,68,3131,26,3,0.029,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1512x982,FALSE,123,,0,0,3.8,prov-2026-08-23,TRUE,transfer,0
1787382038793,kurihara-pilot2,kurihara-pilot2,6NGSZVBV3XFC,calib,aprime,11,cache,31,aprime|あ|wipe|calib|full,あ,あ,TRUE,transfer_visual,wipe,calib,,70,FALSE,,FALSE,68,1230,426,51,0.696,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1352x878,FALSE,121,,0,0,3.6,prov-2026-08-21,TRUE,transfer,0
1787533229840,kurihara-pilot2,kurihara-pilot2,JQZXHZCDN627,calib,aprime,11,cache,31,aprime|ね|wipe|calib|full,ね,ね,TRUE,transfer_visual,wipe,calib,,100,TRUE,,FALSE,68,4764,950,73,1,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1512x982,FALSE,123,,0,0,3.8,prov-2026-08-23,TRUE,transfer,0
1787382041510,kurihara-pilot2,kurihara-pilot2,6NGSZVBV3XFC,calib,aprime,11,cache,32,aprime|つ|fade|calib|full,つ,つ,TRUE,transfer_visual,fade,calib,,70,FALSE,,FALSE,68,1146,425,51,0.693,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1352x878,FALSE,121,,0,0,3.6,prov-2026-08-21,TRUE,transfer,0
1787533233274,kurihara-pilot2,kurihara-pilot2,JQZXHZCDN627,calib,aprime,11,cache,32,aprime|ぱ|blur|calib|full,ぱ,ぱ,TRUE,transfer_visual,blur,calib,,34,FALSE,,FALSE,68,1690,208,25,0.333,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1512x982,FALSE,123,,0,0,3.8,prov-2026-08-23,TRUE,transfer,0
1787382045010,kurihara-pilot2,kurihara-pilot2,6NGSZVBV3XFC,calib,aprime,11,cache,33,aprime|あ|wipe|calib|full,あ,あ,TRUE,transfer_visual,wipe,calib,,34,FALSE,,FALSE,68,1204,208,25,0.333,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1352x878,FALSE,121,,0,0,3.6,prov-2026-08-21,TRUE,transfer,0
1787533236377,kurihara-pilot2,kurihara-pilot2,JQZXHZCDN627,calib,aprime,11,cache,33,aprime|が|reveal|calib|full,が,が,TRUE,transfer_visual,reveal,calib,,70,FALSE,,FALSE,68,1247,425,51,0.693,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1512x982,FALSE,123,,0,0,3.8,prov-2026-08-23,TRUE,transfer,0
1787382048743,kurihara-pilot2,kurihara-pilot2,6NGSZVBV3XFC,calib,aprime,11,cache,34,aprime|あ|wipe|calib|full,あ,な,FALSE,transfer_visual,wipe,calib,,6,FALSE,,FALSE,68,2088,42,5,0.055,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1352x878,FALSE,121,,0,0,3.6,prov-2026-08-21,TRUE,transfer,0
1787533239566,kurihara-pilot2,kurihara-pilot2,JQZXHZCDN627,calib,aprime,11,cache,34,aprime|ぞ|reveal|calib|full,ぞ,ぞ,TRUE,transfer_visual,reveal,calib,,50,TRUE,,FALSE,68,1267,308,37,0.5,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1512x982,FALSE,123,,0,0,3.8,prov-2026-08-23,TRUE,transfer,0
1787382051384,kurihara-pilot2,kurihara-pilot2,6NGSZVBV3XFC,calib,aprime,11,cache,35,aprime|し|wipe|calib|full,し,し,TRUE,transfer_visual,wipe,calib,,34,FALSE,,FALSE,68,1206,208,25,0.333,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1352x878,FALSE,121,,0,0,3.6,prov-2026-08-21,TRUE,transfer,0
1787533242381,kurihara-pilot2,kurihara-pilot2,JQZXHZCDN627,calib,aprime,11,cache,35,aprime|あ|wipe|calib|full,あ,あ,TRUE,transfer_visual,wipe,calib,,6,FALSE,,FALSE,68,990,41,5,0.055,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1512x982,FALSE,123,,0,0,3.8,prov-2026-08-23,TRUE,transfer,0
1787382054593,kurihara-pilot2,kurihara-pilot2,6NGSZVBV3XFC,calib,aprime,11,cache,36,aprime|ま|reveal|calib|full,ま,ま,TRUE,transfer_visual,reveal,calib,,70,FALSE,,FALSE,68,1397,425,51,0.695,linear,600,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",2,1352x878,FALSE,121,,0,0,3.6,prov-2026-08-21,TRUE,transfer,0
